,CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,SVSPP,CATCHSEX,EXPCATCHNUM,EXPCATCHWT,SCIENTIFIC_NAME,CATCH_COMMENT
18630,197404,274,3030,2,153,10,1.97404e+17,131,0,348.0,18.6,Peprilus triacanthus (butterfish), 
18631,197404,274,3020,1,154,10,1.97404e+17,131,0,203.0,12.2,Peprilus triacanthus (butterfish), 
18632,197404,274,3010,1,155,10,1.97404e+17,131,0,76.0,4.1,Peprilus triacanthus (butterfish), 
18633,197404,274,3010,2,156,10,1.97404e+17,131,0,48.0,2.7,Peprilus triacanthus (butterfish), 
18634,197404,274,3020,2,157,10,1.97404e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18635,197404,274,3460,7,165,10,1.97404e+17,131,0,2.0,0.0,Peprilus triacanthus (butterfish), 
18636,197503,753,1060,4,6,10,1.97503e+17,131,0,2.0,0.0,Peprilus triacanthus (butterfish), 
18637,197503,753,1060,5,7,10,1.97503e+17,131,0,171.0,12.7,Peprilus triacanthus (butterfish), 
18638,197503,753,1060,6,8,10,1.97503e+17,131,0,62.0,7.3,Peprilus triacanthus (butterfish), 
18639,197503,753,1060,7,9,10,1.97503e+17,131,0,32.0,2.3,Peprilus triacanthus (butterfish), 
18640,197503,753,1080,2,11,10,1.97503e+17,131,0,8.0,0.9,Peprilus triacanthus (butterfish), 
18641,197503,753,1070,1,12,10,1.97503e+17,131,0,27.0,0.0,Peprilus triacanthus (butterfish), 
18642,197503,753,1070,2,13,10,1.97503e+17,131,0,3.0,0.5,Peprilus triacanthus (butterfish), 
18643,197503,753,1070,3,14,10,1.97503e+17,131,0,9.0,0.9,Peprilus triacanthus (butterfish), 
18644,197503,753,1060,8,15,10,1.97503e+17,131,0,45.0,2.3,Peprilus triacanthus (butterfish), 
18645,197503,753,1040,2,17,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18646,197503,753,1020,1,18,10,1.97503e+17,131,0,102.0,3.2,Peprilus triacanthus (butterfish), 
18647,197503,753,1020,2,22,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18648,197503,753,1010,3,24,10,1.97503e+17,131,0,1.0,0.5,Peprilus triacanthus (butterfish), 
18649,197503,753,1020,4,26,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18650,197503,753,1030,1,27,10,1.97503e+17,131,0,40.0,2.3,Peprilus triacanthus (butterfish), 
18651,197503,753,1030,2,29,10,1.97503e+17,131,0,3.0,0.5,Peprilus triacanthus (butterfish), 
18652,197503,753,1030,3,30,10,1.97503e+17,131,0,2.0,0.0,Peprilus triacanthus (butterfish), 
18653,197503,753,1020,5,31,10,1.97503e+17,131,0,5.0,0.9,Peprilus triacanthus (butterfish), 
18654,197503,753,1020,6,32,10,1.97503e+17,131,0,4.0,0.9,Peprilus triacanthus (butterfish), 
18655,197503,753,1010,5,34,10,1.97503e+17,131,0,2.0,0.5,Peprilus triacanthus (butterfish), 
18656,197503,753,1020,7,35,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18657,197503,753,1040,3,37,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18658,197503,753,1760,1,38,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18659,197503,753,1750,1,39,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18660,197503,753,1740,1,40,10,1.97503e+17,131,0,26.0,3.6,Peprilus triacanthus (butterfish), 
18661,197503,753,1740,2,41,10,1.97503e+17,131,0,7.0,0.9,Peprilus triacanthus (butterfish), 
18662,197503,753,1740,4,48,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18663,197503,753,1750,2,49,10,1.97503e+17,131,0,14.0,0.5,Peprilus triacanthus (butterfish), 
18664,197503,753,1700,1,52,10,1.97503e+17,131,0,11.0,0.5,Peprilus triacanthus (butterfish), 
18665,197503,753,1700,2,57,10,1.97503e+17,131,0,3.0,0.5,Peprilus triacanthus (butterfish), 
18666,197503,753,1710,1,58,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18667,197503,753,1700,3,59,10,1.97503e+17,131,0,2.0,0.5,Peprilus triacanthus (butterfish), 
18668,197503,753,1710,2,61,10,1.97503e+17,131,0,34.0,1.4,Peprilus triacanthus (butterfish), 
18669,197503,753,1720,1,62,10,1.97503e+17,131,0,277.0,30.8,Peprilus triacanthus (butterfish), 
18670,197503,753,1700,4,63,10,1.97503e+17,131,0,16.0,1.8,Peprilus triacanthus (butterfish), 
18671,197503,753,1720,2,64,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18672,197503,753,1680,1,65,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18673,197503,753,1670,1,66,10,1.97503e+17,131,0,11.0,0.9,Peprilus triacanthus (butterfish), 
18674,197503,753,1660,1,67,10,1.97503e+17,131,0,356.0,32.7,Peprilus triacanthus (butterfish), 
18675,197503,753,1660,2,68,10,1.97503e+17,131,0,4950.0,165.1,Peprilus triacanthus (butterfish), 
18676,197503,753,1650,1,69,10,1.97503e+17,131,0,1139.0,30.8,Peprilus triacanthus (butterfish), 
18677,197503,753,1660,3,70,10,1.97503e+17,131,0,11.0,0.5,Peprilus triacanthus (butterfish), 
18678,197503,753,1680,2,71,10,1.97503e+17,131,0,102.0,18.1,Peprilus triacanthus (butterfish), 
18679,197503,753,1670,2,72,10,1.97503e+17,131,0,4.0,0.5,Peprilus triacanthus (butterfish), 
18680,197503,753,1100,2,83,10,1.97503e+17,131,0,26.0,2.7,Peprilus triacanthus (butterfish), 
18681,197503,753,1100,6,84,10,1.97503e+17,131,0,27.0,3.2,Peprilus triacanthus (butterfish), 
18682,197503,753,1110,1,85,10,1.97503e+17,131,0,57.0,3.2,Peprilus triacanthus (butterfish), 
18683,197503,753,1100,4,87,10,1.97503e+17,131,0,32.0,2.3,Peprilus triacanthus (butterfish), 
18684,197503,753,1110,2,89,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18685,197503,753,1100,3,90,10,1.97503e+17,131,0,122.0,10.0,Peprilus triacanthus (butterfish), 
18686,197503,53,1130,15,91,10,1.97503e+17,131,0,26.0,3.2,Peprilus triacanthus (butterfish), 
18687,197503,53,1140,6,94,10,1.97503e+17,131,0,4.0,0.5,Peprilus triacanthus (butterfish), 
18688,197503,53,1130,11,114,10,1.97503e+17,131,0,20.0,2.7,Peprilus triacanthus (butterfish), 
18689,197503,753,1140,2,181,10,1.97503e+17,131,0,62.0,6.8,Peprilus triacanthus (butterfish), 
18690,197503,753,1140,1,183,10,1.97503e+17,131,0,110.0,11.3,Peprilus triacanthus (butterfish), 
18691,197503,753,1170,2,198,10,1.97503e+17,131,0,6.0,1.4,Peprilus triacanthus (butterfish), 
18692,197503,753,1380,1,259,10,1.97503e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18693,197602,762,1020,1,13,10,1.97602e+17,131,0,6.0,0.8,Peprilus triacanthus (butterfish), 
18694,197602,762,1020,2,14,10,1.97602e+17,131,0,10.0,1.3,Peprilus triacanthus (butterfish), 
18695,197602,762,1010,5,15,10,1.97602e+17,131,0,20.0,3.4,Peprilus triacanthus (butterfish), 
18696,197602,762,1060,1,26,10,1.97602e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18697,197602,762,1050,4,32,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18698,197602,762,1060,8,34,10,1.97602e+17,131,0,17.0,2.4,Peprilus triacanthus (butterfish), 
18699,197602,762,1060,2,35,10,1.97602e+17,131,0,8.0,0.9,Peprilus triacanthus (butterfish), 
18700,197602,762,1060,3,36,10,1.97602e+17,131,0,3.0,0.5,Peprilus triacanthus (butterfish), 
18701,197602,762,1060,4,37,10,1.97602e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18702,197602,762,1060,5,38,10,1.97602e+17,131,0,107.0,4.5,Peprilus triacanthus (butterfish), 
18703,197602,762,1060,6,39,10,1.97602e+17,131,0,43.0,2.2,Peprilus triacanthus (butterfish), 
18704,197602,762,1060,7,40,10,1.97602e+17,131,0,31.0,3.1,Peprilus triacanthus (butterfish), 
18705,197602,762,1070,1,41,10,1.97602e+17,131,0,18.0,1.3,Peprilus triacanthus (butterfish), 
18706,197602,762,1070,2,42,10,1.97602e+17,131,0,260.0,21.9,Peprilus triacanthus (butterfish), 
18707,197602,762,1070,3,43,10,1.97602e+17,131,0,18.0,1.7,Peprilus triacanthus (butterfish), 
18708,197602,762,1020,3,47,10,1.97602e+17,131,0,228.0,8.5,Peprilus triacanthus (butterfish), 
18709,197602,762,1030,1,50,10,1.97602e+17,131,0,8.0,0.4,Peprilus triacanthus (butterfish), 
18710,197602,762,1020,4,57,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18711,197602,762,1020,6,59,10,1.97602e+17,131,0,6.0,0.2,Peprilus triacanthus (butterfish), 
18712,197602,762,1030,2,60,10,1.97602e+17,131,0,5.0,0.3,Peprilus triacanthus (butterfish), 
18713,197602,762,1030,3,61,10,1.97602e+17,131,0,333.0,7.2,Peprilus triacanthus (butterfish), 
18714,197602,762,1020,7,62,10,1.97602e+17,131,0,14.0,1.2,Peprilus triacanthus (butterfish), 
18715,197602,762,1740,1,63,10,1.97602e+17,131,0,6.0,0.6,Peprilus triacanthus (butterfish), 
18716,197602,762,1690,3,84,10,1.97602e+17,131,0,2.0,0.0,Peprilus triacanthus (butterfish), 
18717,197602,762,1700,1,87,10,1.97602e+17,131,0,3.0,0.1,Peprilus triacanthus (butterfish), 
18718,197602,762,1740,2,88,10,1.97602e+17,131,0,12.0,1.3,Peprilus triacanthus (butterfish), 
18719,197602,762,1740,3,89,10,1.97602e+17,131,0,3.0,0.3,Peprilus triacanthus (butterfish), 
18720,197602,762,1740,4,90,10,1.97602e+17,131,0,27.0,1.6,Peprilus triacanthus (butterfish), 
18721,197602,762,1750,1,91,10,1.97602e+17,131,0,6627.0,142.0,Peprilus triacanthus (butterfish), 
18722,197602,762,1740,5,95,10,1.97602e+17,131,0,69.0,4.8,Peprilus triacanthus (butterfish), 
18723,197602,762,1650,3,100,10,1.97602e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18724,197602,762,1650,5,102,10,1.97602e+17,131,0,4.0,0.5,Peprilus triacanthus (butterfish), 
18725,197602,762,1690,5,104,10,1.97602e+17,131,0,22.0,0.4,Peprilus triacanthus (butterfish), 
18726,197602,762,1690,6,105,10,1.97602e+17,131,0,2.0,0.1,Peprilus triacanthus (butterfish), 
18727,197602,762,1690,7,106,10,1.97602e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18728,197602,762,1700,3,107,10,1.97602e+17,131,0,12.0,1.8,Peprilus triacanthus (butterfish), 
18729,197602,762,1710,2,109,10,1.97602e+17,131,0,39.0,4.3,Peprilus triacanthus (butterfish), 
18730,197602,762,1700,4,112,10,1.97602e+17,131,0,4.0,0.1,Peprilus triacanthus (butterfish), 
18731,197602,762,1660,1,113,10,1.97602e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18732,197602,762,1650,7,114,10,1.97602e+17,131,0,2.0,0.3,Peprilus triacanthus (butterfish), 
18733,197602,762,1660,2,115,10,1.97602e+17,131,0,5.0,0.5,Peprilus triacanthus (butterfish), 
18734,197602,762,1670,1,116,10,1.97602e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18735,197602,762,1670,2,118,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18736,197602,762,1660,3,119,10,1.97602e+17,131,0,4.0,0.5,Peprilus triacanthus (butterfish), 
18737,197602,762,1650,8,120,10,1.97602e+17,131,0,5.0,0.3,Peprilus triacanthus (butterfish), 
18738,197602,762,1680,2,121,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18739,197602,762,1630,1,123,10,1.97602e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18740,197602,762,1630,2,127,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18741,197602,762,1610,1,128,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18742,197602,450,3440,2,130,10,1.97602e+17,131,0,14.0,0.5,Peprilus triacanthus (butterfish), 
18743,197602,450,3430,1,131,10,1.97602e+17,131,0,80.0,1.8,Peprilus triacanthus (butterfish), 
18744,197602,450,3430,2,132,10,1.97602e+17,131,0,50.0,0.2,Peprilus triacanthus (butterfish), 
18745,197602,450,3420,1,133,10,1.97602e+17,131,0,16.0,0.2,Peprilus triacanthus (butterfish), 
18746,197602,450,3410,1,135,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18747,197602,450,3390,1,136,10,1.97602e+17,131,0,4.0,0.0,Peprilus triacanthus (butterfish), 
18748,197602,450,3400,1,137,10,1.97602e+17,131,0,37.0,0.0,Peprilus triacanthus (butterfish), 
18749,197602,450,3410,2,138,10,1.97602e+17,131,0,96.0,1.4,Peprilus triacanthus (butterfish), 
18750,197602,450,3410,3,142,10,1.97602e+17,131,0,24.0,0.3,Peprilus triacanthus (butterfish), 
18751,197602,450,3400,2,143,10,1.97602e+17,131,0,5.0,0.1,Peprilus triacanthus (butterfish), 
18752,197602,450,3380,1,144,10,1.97602e+17,131,0,2.0,0.1,Peprilus triacanthus (butterfish), 
18753,197602,762,1650,9,145,10,1.97602e+17,131,0,10.0,0.3,Peprilus triacanthus (butterfish), 
18754,197602,450,3370,1,146,10,1.97602e+17,131,0,3.0,0.1,Peprilus triacanthus (butterfish), 
18755,197602,450,3380,2,148,10,1.97602e+17,131,0,27.0,2.3,Peprilus triacanthus (butterfish), 
18756,197602,450,3370,2,149,10,1.97602e+17,131,0,54.0,2.5,Peprilus triacanthus (butterfish), 
18757,197602,450,3340,1,150,10,1.97602e+17,131,0,11.0,0.6,Peprilus triacanthus (butterfish), 
18758,197602,450,3330,1,151,10,1.97602e+17,131,0,12.0,1.0,Peprilus triacanthus (butterfish), 
18759,197602,450,3270,1,160,10,1.97602e+17,131,0,4.0,0.6,Peprilus triacanthus (butterfish), 
18760,197602,450,3280,2,162,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18761,197602,450,3290,2,164,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18762,197602,762,1690,8,165,10,1.97602e+17,131,0,4.0,0.3,Peprilus triacanthus (butterfish), 
18763,197602,762,1060,9,208,10,1.97602e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18764,197602,762,1110,1,211,10,1.97602e+17,131,0,1436.0,45.0,Peprilus triacanthus (butterfish), 
18765,197602,762,1100,1,212,10,1.97602e+17,131,0,39.0,2.0,Peprilus triacanthus (butterfish), 
18766,197602,762,1110,2,217,10,1.97602e+17,131,0,57.0,2.5,Peprilus triacanthus (butterfish), 
18767,197602,762,1100,4,219,10,1.97602e+17,131,0,8.0,1.2,Peprilus triacanthus (butterfish), 
18768,197602,762,1110,3,220,10,1.97602e+17,131,0,522.0,54.0,Peprilus triacanthus (butterfish), 
18769,197602,762,1100,2,222,10,1.97602e+17,131,0,14.0,2.2,Peprilus triacanthus (butterfish), 
18770,197602,762,1140,4,224,10,1.97602e+17,131,0,3.0,0.3,Peprilus triacanthus (butterfish), 
18771,197602,762,1150,2,225,10,1.97602e+17,131,0,1.0,0.3,Peprilus triacanthus (butterfish), 
18772,197602,762,1140,1,256,10,1.97602e+17,131,0,2.0,1.0,Peprilus triacanthus (butterfish), 
18773,197702,771,1750,2,7,10,1.97702e+17,131,0,7.0,0.3,Peprilus triacanthus (butterfish), 
18774,197702,771,1760,1,8,10,1.97702e+17,131,0,1237.0,70.5,Peprilus triacanthus (butterfish), 
18775,197702,771,1750,1,10,10,1.97702e+17,131,0,74.0,2.8,Peprilus triacanthus (butterfish), 
18776,197702,771,1710,2,14,10,1.97702e+17,131,0,496.0,34.7,Peprilus triacanthus (butterfish), 
18777,197702,771,1700,2,15,10,1.97702e+17,131,0,16.0,1.1,Peprilus triacanthus (butterfish), 
18778,197702,771,1720,2,16,10,1.97702e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18779,197702,771,1710,1,17,10,1.97702e+17,131,0,44.0,2.6,Peprilus triacanthus (butterfish), 
18780,197702,771,1700,1,18,10,1.97702e+17,131,0,181.0,10.7,Peprilus triacanthus (butterfish), 
18781,197702,771,1670,2,19,10,1.97702e+17,131,0,16.0,1.1,Peprilus triacanthus (butterfish), 
18782,197702,771,1660,2,20,10,1.97702e+17,131,0,9.0,0.3,Peprilus triacanthus (butterfish), 
18783,197702,771,1660,3,23,10,1.97702e+17,131,0,18.0,3.1,Peprilus triacanthus (butterfish), 
18784,197702,771,1660,1,25,10,1.97702e+17,131,0,4.0,0.5,Peprilus triacanthus (butterfish), 
18785,197702,771,1610,5,27,10,1.97702e+17,131,0,2.0,0.4,Peprilus triacanthus (butterfish), 
18786,197702,771,1610,4,28,10,1.97702e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18787,197702,467,3400,1,32,10,1.97702e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18788,197702,467,3440,1,37,10,1.97702e+17,131,0,25.0,1.3,Peprilus triacanthus (butterfish), 
18789,197702,467,3430,2,38,10,1.97702e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18790,197702,467,3440,2,40,10,1.97702e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18791,197702,467,3430,1,41,10,1.97702e+17,131,0,3.0,0.1,Peprilus triacanthus (butterfish), 
18792,197702,771,1620,2,43,10,1.97702e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18793,197702,771,1630,1,48,10,1.97702e+17,131,0,150.0,14.5,Peprilus triacanthus (butterfish), 
18794,197702,771,1610,2,49,10,1.97702e+17,131,0,4.0,0.7,Peprilus triacanthus (butterfish), 
18795,197702,771,1650,7,69,10,1.97702e+17,131,0,2.0,0.1,Peprilus triacanthus (butterfish), 
18796,197702,771,1700,3,96,10,1.97702e+17,131,0,9.0,0.7,Peprilus triacanthus (butterfish), 
18797,197702,771,1020,5,116,10,1.97702e+17,131,0,8.0,0.3,Peprilus triacanthus (butterfish), 
18798,197702,771,1030,3,117,10,1.97702e+17,131,0,18.0,0.8,Peprilus triacanthus (butterfish), 
18799,197702,771,1030,2,119,10,1.97702e+17,131,0,161.0,19.5,Peprilus triacanthus (butterfish), 
18800,197702,771,1040,3,120,10,1.97702e+17,131,0,6.0,0.7,Peprilus triacanthus (butterfish), 
18801,197702,771,1040,2,122,10,1.97702e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18802,197702,771,1020,1,123,10,1.97702e+17,131,0,3.0,0.1,Peprilus triacanthus (butterfish), 
18803,197702,771,1020,2,138,10,1.97702e+17,131,0,2.0,0.4,Peprilus triacanthus (butterfish), 
18804,197702,771,1060,6,216,10,1.97702e+17,131,0,1.0,0.2,Peprilus triacanthus (butterfish), 
18805,197702,771,1060,1,220,10,1.97702e+17,131,0,1.0,0.2,Peprilus triacanthus (butterfish), 
18806,197702,771,1070,1,221,10,1.97702e+17,131,0,43.0,5.8,Peprilus triacanthus (butterfish), 
18807,197702,771,1080,1,222,10,1.97702e+17,131,0,4.0,0.5,Peprilus triacanthus (butterfish), 
18808,197702,771,1070,2,224,10,1.97702e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18809,197702,771,1070,3,225,10,1.97702e+17,131,0,29.0,2.4,Peprilus triacanthus (butterfish), 
18810,197702,771,1060,2,226,10,1.97702e+17,131,0,3.0,0.4,Peprilus triacanthus (butterfish), 
18811,197702,771,1110,1,234,10,1.97702e+17,131,0,3.0,0.0,Peprilus triacanthus (butterfish), 
18812,197702,771,1120,2,239,10,1.97702e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18813,197702,771,1110,2,240,10,1.97702e+17,131,0,116.0,11.8,Peprilus triacanthus (butterfish), 
18814,197702,771,1120,1,241,10,1.97702e+17,131,0,23.0,2.2,Peprilus triacanthus (butterfish), 
18815,197702,771,1110,3,243,10,1.97702e+17,131,0,8.0,0.9,Peprilus triacanthus (butterfish), 
18816,197702,771,1100,1,244,10,1.97702e+17,131,0,15.0,2.1,Peprilus triacanthus (butterfish), 
18817,197702,771,1100,5,245,10,1.97702e+17,131,0,4.0,0.1,Peprilus triacanthus (butterfish), 
18818,197702,771,1140,5,259,10,1.97702e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18819,197702,771,1180,2,278,10,1.97702e+17,131,0,4.0,0.6,Peprilus triacanthus (butterfish), 
18820,197702,771,1170,3,315,10,1.97702e+17,131,0,12.0,2.0,Peprilus triacanthus (butterfish), 
18821,197804,783,1740,1,7,10,1.97804e+17,131,0,4.0,0.0,Peprilus triacanthus (butterfish), 
18822,197804,783,1740,3,10,10,1.97804e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18823,197804,783,1750,2,12,10,1.97804e+17,131,0,2.0,0.0,Peprilus triacanthus (butterfish), 
18824,197804,783,1750,1,13,10,1.97804e+17,131,0,236.0,10.0,Peprilus triacanthus (butterfish), 
18825,197804,783,1710,2,20,10,1.97804e+17,131,0,41.0,4.0,Peprilus triacanthus (butterfish), 
18826,197804,783,1680,1,23,10,1.97804e+17,131,0,173.0,16.5,Peprilus triacanthus (butterfish), 
18827,197804,783,1680,2,24,10,1.97804e+17,131,0,27.0,2.5,Peprilus triacanthus (butterfish), 
18828,197804,783,1670,1,25,10,1.97804e+17,131,0,44.0,3.5,Peprilus triacanthus (butterfish), 
18829,197804,783,1660,3,26,10,1.97804e+17,131,0,2.0,0.1,Peprilus triacanthus (butterfish), 
18830,197804,783,1660,2,31,10,1.97804e+17,131,0,64.0,5.8,Peprilus triacanthus (butterfish), 
18831,197804,783,1660,1,32,10,1.97804e+17,131,0,13.0,1.6,Peprilus triacanthus (butterfish), 
18832,197804,783,1610,1,35,10,1.97804e+17,131,0,44.0,0.8,Peprilus triacanthus (butterfish), 
18833,197804,783,1630,2,36,10,1.97804e+17,131,0,18.0,2.0,Peprilus triacanthus (butterfish), 
18834,197804,783,1640,2,37,10,1.97804e+17,131,0,1.0,0.1,Peprilus triacanthus (butterfish), 
18835,197804,783,1620,2,38,10,1.97804e+17,131,0,123.0,2.5,Peprilus triacanthus (butterfish), 
18836,197804,783,1610,2,39,10,1.97804e+17,131,0,9.0,0.2,Peprilus triacanthus (butterfish), 
18837,197804,783,1640,1,41,10,1.97804e+17,131,0,720.0,27.0,Peprilus triacanthus (butterfish), 
18838,197804,783,1620,1,42,10,1.97804e+17,131,0,12.0,0.3,Peprilus triacanthus (butterfish), 
18839,197804,783,1610,3,43,10,1.97804e+17,131,0,32.0,3.3,Peprilus triacanthus (butterfish), 
18840,197804,782,3440,1,44,10,1.97804e+17,131,0,16.0,0.2,Peprilus triacanthus (butterfish), 
18841,197804,782,3440,2,45,10,1.97804e+17,131,0,3.0,0.1,Peprilus triacanthus (butterfish), 
18842,197804,782,3430,2,46,10,1.97804e+17,131,0,96.0,0.9,Peprilus triacanthus (butterfish), 
18843,197804,782,3420,1,47,10,1.97804e+17,131,0,4.0,0.2,Peprilus triacanthus (butterfish), 
18844,197804,783,1070,1,107,10,1.97804e+17,131,0,4.0,0.0,Peprilus triacanthus (butterfish), 
18845,197804,783,1070,2,110,10,1.97804e+17,131,0,2.0,0.1,Peprilus triacanthus (butterfish), 
18846,197804,783,1070,3,113,10,1.97804e+17,131,0,141.0,4.7,Peprilus triacanthus (butterfish), 
18847,197804,783,1030,3,115,10,1.97804e+17,131,0,3.0,0.3,Peprilus triacanthus (butterfish), 
18848,197804,783,1030,1,121,10,1.97804e+17,131,0,172.0,14.0,Peprilus triacanthus (butterfish), 
18849,197804,783,1040,1,122,10,1.97804e+17,131,0,3.0,0.5,Peprilus triacanthus (butterfish), 
18850,197804,783,1030,2,123,10,1.97804e+17,131,0,23.0,1.2,Peprilus triacanthus (butterfish), 
18851,197804,783,1110,3,199,10,1.97804e+17,131,0,42.0,1.4,Peprilus triacanthus (butterfish), 
18852,197804,783,1100,3,202,10,1.97804e+17,131,0,2.0,0.0,Peprilus triacanthus (butterfish), 
18853,197804,783,1150,3,224,10,1.97804e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18854,197904,793,1680,1,1,10,1.97904e+17,131,0,3.0,0.1,Peprilus triacanthus (butterfish), 
18855,197904,793,1620,1,3,10,1.97904e+17,131,0,4.0,0.1,Peprilus triacanthus (butterfish), 
18856,197904,793,1630,1,5,10,1.97904e+17,131,0,6.0,0.5,Peprilus triacanthus (butterfish), 
18857,197904,793,1610,3,6,10,1.97904e+17,131,0,4.0,0.2,Peprilus triacanthus (butterfish), 
18858,197904,793,1610,1,7,10,1.97904e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18859,197904,793,1640,1,9,10,1.97904e+17,131,0,80.0,2.1,Peprilus triacanthus (butterfish), 
18860,197904,793,1620,2,10,10,1.97904e+17,131,0,4.0,0.0,Peprilus triacanthus (butterfish), 
18861,197904,679,8510,1,11,10,1.97904e+17,131,0,39.0,0.6,Peprilus triacanthus (butterfish), 
18862,197904,679,8520,2,12,10,1.97904e+17,131,0,194.0,2.8,Peprilus triacanthus (butterfish), 
18863,197904,679,8500,1,13,10,1.97904e+17,131,0,572.0,0.9,Peprilus triacanthus (butterfish), 
18864,197904,679,8520,1,14,10,1.97904e+17,131,0,6.0,0.3,Peprilus triacanthus (butterfish), 
18865,197904,679,8530,1,15,10,1.97904e+17,131,0,1.0,0.0,Peprilus triacanthus (butterfish), 
18866,197904,479,7580,1,24,10,1.97904e+17,131,0,5.0,0.4,Peprilus triacanthus (butterfish), 
18867,197904,479,7580,2,25,10,1.97904e+17,131,0,137.0,2.0,Peprilus triacanthus (butterfish), 
18868,197904,479,7570,2,26,10,1.97904e+17,131,0,474.0,12.1,Peprilus triacanthus (butterfish), 
18869,197904,479,7570,3,28,10,1.97904e+17,131,0,3.0,0.0,Peprilus triacanthus (butterfish), 
18870,197904,479,7570,1,29,10,1.97904e+17,131,0,84.0,4.4,Peprilus triacanthus (butterfish), 
18871,197904,479,7580,3,30,10,1.97904e+17,131,0,5.0,0.3,Peprilus triacanthus (butterfish), 
18872,197904,679,8570,2,33,10,1.97904e+17,131,0,111.0,3.5,Peprilus triacanthus (butterfish), 
18873,197904,679,8530,2,34,10,1.97904e+17,131,0,1128.0,36.0,Peprilus triacanthus (butterfish), 
18874,197904,679,8510,2,35,10,1.97904e+17,131,0,1273.0,45.0,Peprilus triacanthus (butterfish), 
18875,197904,679,8550,2,36,10,1.97904e+17,131,0,124.0,5.0,Peprilus triacanthus (butterfish), 
18876,197904,679,8540,2,37,10,1.97904e+17,131,0,87.0,0.2,Peprilus triacanthus (butterfish), 
18877,197904,679,8540,1,38,10,1.97904e+17,131,0,20.0,0.0,Peprilus triacanthus (butterfish), 
18878,197904,679,8500,2,39,10,1.97904e+17,131,0,68.0,0.0,Peprilus triacanthus (butterfish), 
18879,197904,479,7550,1,40,10,1.97904e+17,131,0,115.0,8.4,Peprilus triacanthus (butterfish), 
18880,197904,479,7540,1,41,10,1.97904e+17,131,0,18.0,1.2,Peprilus triacanthus (butterfish), 
18881,197904,479,7540,2,42,10,1.97904e+17,131,0,28.0,2.2,Peprilus triacanthus (butterfish), 
